fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
UMHS;"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";77000;BRIE COMTE ROBERT;48.9020;2.4890;ILE DE FRANCE;France;"20 ROUTE DE FEROLLES
77170 BRIE-COMTE-ROBERT";48.70235866292696;2.6151142194291896;—;FOURNITURES
UMHS;"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";77000;PROVINS;48.5560;2.2100;ILE DE FRANCE;France;"9 AVENUE DE LA VOULZIE
77160 PROVINS";48.54982563833901;3.2953230808252356;—;FOURNITURES
UMHS;"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";"UNION METALLURGIQUE DE LA HAUTE SEINE
(UMHS)";91000;CORBEILESSONNES;48.5560;2.2100;ILE DE FRANCE;France;"13 RUE GUSTAVE EIFFEL
91100 CORBEIL-ESSONNES";48.62004216175357;2.4761617072850437;—;FOURNITURES
S T R;S T R;S T R;95000;ARGENTEUIL;48.9024;2.4229;ILE DE FRANCE;France;4 B RUE DE LA POSTE, 95100 ARGENTEUIL;48.945154575358636;2.2484380367564656;"06 64 46 10 67
/ contactstr95@gmail com";PETITS ENGINS
S T R;S T R;S T R;92000;GENNEVILLIERS;48.9020;2.4890;ILE DE FRANCE;France;"18 BOULEVARD GALLIENI
92230 GENNEVILLIERS";48.924122279826044;2.324105353502354;"06 64 46 10 67
/ contactstr95@gmail com";PETITS ENGINS
T2C;T2C;T2C;91000;BOISSY SOUS SAINT YON;48.7994;2.0233;ILE DE FRANCE;France;10 RUE BOILEAU, 91790 BOISSY-SOUS-SAINT-YON;48.554154507064965;2.210620902234175;"
transports2c@gmail.com";GRANDS ENGINS
FRAIZATEC;FRAIZATEC;FRAIZATEC;77000;GRISY SUISNES;48.9020;2.4890;ILE DE FRANCE;France;9 RUE DE LA MARE A BOUTILLIER, 77166 GRISY-SUISNES;48.660735751024276;2.674515238590824;672742894;PETITS ENGINS
TRANSPORTS ARIF;TRANSPORTS ARIF;TRANSPORTS ARIF;93000;BOBIGNY;49.0167;2.2036;ILE DE FRANCE;France;"7 PLACE DU 11 NOVEMBRE 1918
93000 BOBIGNY";48.909032116482095;2.4422732168032515;"07 61 80 40 82
/ transports.tp.arif@gmail.com";GRANDS ENGINS
LOC&CO;LOC&CO;LOC&CO;77000;GRETZ ARMAINVILLIERS;48.9024;2.4229;ILE DE FRANCE;France;16 IMPASSE DENIS PAPIN, 77220 GRETZ-ARMAINVILLIERS;48.72914445410069;2.7307294951089616;"01.47.06.02.82
/contact@locanco.com";PETITS ENGINS
LE HOLLOCO;LE HOLLOCO;LE HOLLOCO;95000;HERBLAY SUR SEINE;48.6127;2.3775;ILE DE FRANCE;France;403 ROUTE DE CONFLANS, 95220 HERBLAY-SUR-SEINE;49.004852642503955;2.1304031596851547;—;FOURNITURES
LE HOLLOCO;LE HOLLOCO;LE HOLLOCO;93000;LACOURNEUVE;48.9020;2.4890;ILE DE FRANCE;France;"97 AVENUE JEAN MERMOZ
93120 LA COURNEUVE";48.933193927416866;2.4092476828966927;—;FOURNITURES
LE HOLLOCO;LE HOLLOCO;LE HOLLOCO;95000;EZANVILLE;49.0167;2.2036;ILE DE FRANCE;France;"12 AVENUE JEAN ROSTAND
95460 EZANVILLE";49.0384853096148;2.3439991893313277;—;FOURNITURES
LE HOLLOCO;LE HOLLOCO;LE HOLLOCO;95000;L'ISLE ADAM;49.1680;2.2980;ILE DE FRANCE;France;"ZONE ARTISANALE DU PONT AUX RAYONS
3 BOULEVARD NAPOLEON 1ER
95290 L'ISLE-ADAM";49.12728908930362;2.2454013825409005;—;FOURNITURES
MULTI.COM AFFICHAGE;MULTI.COM AFFICHAGE;MULTI.COM AFFICHAGE;95000;CORMEILLESEN VEXIN;48.6127;2.3775;ILE DE FRANCE;France;6 ALLEE DES TERRES ROUGES, 95830 CORMEILLES-EN-VEXIN;49.10990503566404;2.022711220726812;—;FOURNITURES
VERT COMPOST;"SARL VERT COMPOST
(VERT COMPOST)";"SARL VERT COMPOST
(VERT COMPOST)";95000;EPIAIS RHUS;48.9020;2.4890;ILE DE FRANCE;France;4 RUE ST DIDIER, 95810 EPIAIS-RHUS;49.122086897505106;2.0627482519632503;01 69 09 96 16;PETITS ENGINS
CEL;COMPAGNIE EUROPÉENNE DE LOCATION (CEL);COMPAGNIE EUROPÉENNE DE LOCATION (CEL);91000;MORANGIS;48.5560;2.2100;ILE DE FRANCE;France;5 AVENUE GAY LUSSAC, 91420 MORANGIS;48.704249379374;2.342297500396181;—;PETITS ENGINS
CAP TP 18;CAP TP 18;CAP TP 18;91000;CHILLY MAZARIN;48.5560;2.2100;ILE DE FRANCE;France;32 CHEMIN DES BOEUFS, 91380 CHILLY-MAZARIN;48.710737112138794;2.302997299084888;07 08 97 19 92/ captp18@gmail.com;GRANDS ENGINS
SAGE T.P;SAGE T.P;SAGE T.P;95000;MONTSOULT;48.9024;2.4229;ILE DE FRANCE;France;Zone Industrielle Des 70 Arpents, RUE DE BELLOY ZI DES 70 ARPENTS, 95560 MONTSOULT;49.073718857254;2.330804805305;01 34 08 30 64/ m.iffour@sagetp.fr;PETITS ENGINS
MICA INTERNATIONAL;MICA INTERNATIONAL;MICA INTERNATIONAL;91000;CHAMPLAN;49.0167;2.2036;ILE DE FRANCE;France;46 ROUTE DE VILLEBON, 91160 CHAMPLAN;48.709046476043106;2.2627604018302505;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;IMMEUBLE LE MAGELAN 7 RUE BENJAMIN CONSTANT 75019 PARIS;48.91180461828341;2.412234393649219;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;79 RUE BAYEN 75017 PARIS;48.884017916026615;2.289417221491061;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;IVRY SUR SEINE;49.0167;2.2036;ILE DE FRANCE;France;31-33 QUAI MARCEL BOYER 94200 IVRY-SUR-SEINE;48.821872876006346;2.394678239364346;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;SAINT DENIS;49.1680;2.2980;ILE DE FRANCE;France;72 RUE AMBROISE CROIZAT 93200 SAINT-DENIS;48.931676631473124;2.3493010780329886;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;48 BOULEVARD DE LA BASTILLE 75012 PARIS;48.853599574224795;2.3680321272622376;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;MAISONS ALFORT;48.5560;2.2100;ILE DE FRANCE;France;88 AVENUE DE LA REPUBLIQUE 94700 MAISONS-ALFORT;48.80476346988927; 2.4388267265868415;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;11-13 BOULEVARD JULES FERRY 75011 PARIS;48.867513170112;2.369828032971322;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;MONTROUGE;48.9024;2.4229;ILE DE FRANCE;France;104 AVENUE ARISTIDE BRIAND 92120 MONTROUGE;48.81433608690078;2.325519242368468;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;58 QUAI DE LA RAPEE 75012 PARIS;48.85281260361883;2.409343097947633;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;14-16 RUE CHAUVELOT 75015 PARIS;48.83597617044062;2.3192802975732856;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;11 RUE GROS 75016 PARIS;48.85495496379398;2.2870079596101758;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;NANTERRE;48.9024;2.4229;ILE DE FRANCE;France;34 RUE LAVOISIER 92000 NANTERRE;48.898722426053105;2.178700517647821;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;PANTIN;48.9024;2.4229;ILE DE FRANCE;France;110 B AVENUE DU GENERAL LECLERC 93500 PANTIN;48.90128695147376;2.415939870972037;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;43 RUE DE TURBIGO 75003 PARIS;48.87402218152391;2.4012341763521983;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;78000;VERSAILLES;48.9020;2.4890;ILE DE FRANCE;France;2 RUE DU CHEMIN DE FER 78000 VERSAILLES;48.799031156928955;2.133055925122392;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;NEUILLY SUR SEINE;49.0167;2.2036;ILE DE FRANCE;France;3 RUE BOUTARD 92200 NEUILLY-SUR-SEINE;48.89038698732388;2.355443360552574;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;78000;SAINT GERMAINEN LAYE;49.1680;2.2980;ILE DE FRANCE;France;143 T RUE DU PDT ROOSEVELT 78100 SAINT-GERMAIN-EN-LAYE;48.9096170072663;2.102824813822277;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;110-112 AVENUE DU GENERAL MICHEL BIZOT 75012 PARIS;48.840779436780124;2.405160864277691;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;23 BOULEVARD GOUVION-SAINT-CYR 75017 PARIS;48.907335221475435;2.3797050966439577;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;206-210 BOULEVARD DE CHARONNE 75020 PARIS;48.85913047350903;2.393652512395119;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;NANTERRE;48.9024;2.4229;ILE DE FRANCE;France;2 AVENUE FELIX FAURE 92000 NANTERRE;48.88615005192269;2.213807255704433;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;PANTIN;48.9020;2.4890;ILE DE FRANCE;France;110 AVENUE DU GENERAL LECLERC 93500 PANTIN;48.901391262467406;2.4157091792606566;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;NEUILLY SUR SEINE;48.7994;2.0233;ILE DE FRANCE;France;83 AVENUE CHARLES DE GAULLE 92200 NEUILLY-SUR-SEINE;48.880345334784096;2.2734849152829337;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;LIVRY GARGAN;48.9020;2.4890;ILE DE FRANCE;France;55-59 AVENUE LUCIE AUBRAC 93190 LIVRY-GARGAN;48.930266777717364;2.5504744945996354;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;AUBERVILLIERS;49.0167;2.2036;ILE DE FRANCE;France;85-87 BOULEVARD FELIX FAURE 93300 AUBERVILLIERS;48.9058751245702; 2.3797476999642333;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;74 BOULEVARD DE GRENELLE 75015 PARIS;48.86919239602031; 2.341694176352214;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;1-3 BOULEVARD NEY 75018 PARIS;48.898351796286654;2.3741725517230976;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;95000;ARGENTEUIL;49.0167;2.2036;ILE DE FRANCE;France;2-4 RUE JULES VERCRUYSSE 95100 ARGENTEUIL;48.95190944104253;2.2103113027319465;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;ARCUEIL;49.1680;2.2980;ILE DE FRANCE;France;3 Rue du Ricardo, 94110 Arcueil, France;48.80291122082978; 2.3433568487878045;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;6-14 RUE FERRUS 75014 PARIS;48.846559806448084;2.379065139512144;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;BONNEUIL SUR MARNE;48.7742;2.4792;ILE DE FRANCE;France;27-29 AV MAL LECLERC ET DE SA DIVISION 94380 BONNEUIL-SUR-MARNE;48.77401669543598;2.4939304602910815;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;VILLENEUVE LA GARENNE;48.5560;2.2100;ILE DE FRANCE;France;2-16 AVENUE DE LA LONGUE BERTRANE 92390 VILLENEUVE-LA-GARENNE;48.928023944177504;2.320499033794655;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;ALFORTVILLE;48.5560;2.2100;ILE DE FRANCE;France;9 CHEMIN DE VILLENEUVE ST GEORGES 94140 ALFORTVILLE;48.797637560859485;2.476045285375057;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;94000;CHAMPIGNY SUR MARNE;48.9024;2.4229;ILE DE FRANCE;France;89-91 RUE ALEXANDRE FOURNY 94500 CHAMPIGNY-SUR-MARNE;48.81988794795002;2.523823652570563;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;78000;BUCHELAY;48.9020;2.4890;ILE DE FRANCE;France;3 RUE DES PIQUETTES 78200 BUCHELAY;49.00644182175874;1.7427257951465995;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;95000;SAINT BRICE SOUS FORET;48.7994;2.0233;ILE DE FRANCE;France;1 RUE DE LA CHAPELLE SAINT-NICOLAS 95350 SAINT-BRICE-SOUS-FORET;48.99227065275913; 2.3653104642018414;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;75000;PARIS;48.6127;2.3775;ILE DE FRANCE;France;220 BOULEVARD DE LA VILLETTE 75019 PARIS;48.89243952428967;2.368718772750814;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;CLAMART;49.0167;2.2036;ILE DE FRANCE;France;ZONE ZIPEC 2 AVENUE REAUMUR 92140 CLAMART;48.779539606887624;2.239633424557934;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;95000;PIERRELAYE;49.0232238;2.1557343;ILE DE FRANCE;France;86 All. du Poirier Saint-Jean, 95480 Pierrelaye, France;49.021984485188085;2.1634380488382403;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;LACOURNEUVE;48.6127;2.3775;ILE DE FRANCE;France;178 AVENUE PAUL VAILLANT COUTURIER 93120 LA COURNEUVE;48.92659416603434; 2.4227562136949916;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;78000;COIGNIERES;48.9020;2.4890;ILE DE FRANCE;France;3-5 ROUTE NATIONALE 10 78310 COIGNIERES;48.765898444482296;1.9819752091023175;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;91000;GRIGNY;49.0167;2.2036;ILE DE FRANCE;France;54 ROUTE NATIONALE 7 91350 GRIGNY;48.6710704471551;2.393221662658784;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;VILLEMOMBLE;49.1680;2.2980;ILE DE FRANCE;France;13-19 RUE LAENNEC 93250 VILLEMOMBLE;48.88018646921444;2.4983905282474397;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;93000;AUBERVILLIERS;48.6127;2.3775;ILE DE FRANCE;France;85 BOULEVARD FELIX FAURE 93300 AUBERVILLIERS;48.905918182091696;2.379834005534575;—;FOURNITURES
LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;LA PLATEFORME DU BATIMENT;92000;NANTERRE;48.9024;2.4229;ILE DE FRANCE;France;ZAC DES GUILLERAIES 6 RUE DES FONDRIERES 92000 NANTERRE;48.89303637159866;2.1821407592483095;—;FOURNITURES
EXASIGNAL;EXA SIGNAL;EXA SIGNAL;91000;LONGPONT SUR ORGE;48.5560;2.2100;ILE DE FRANCE;France;ZA BORDS DE L'ORGE LOT N°5, 24 RUE DE BRETIGNY, 91310 LONGPONT-SUR-ORGE;48.624835312786274;2.2928694212237577;exasignal@exasignal.fr/0625492462;MARQUAGE /BALISAGE 
COGETRANS;COGETRANS;COGETRANS;95000;MERY SUR OISE;48.5560;2.2100;ILE DE FRANCE;France;"93 ROUTE DE PONTOISE
95540 MERY-SUR-OISE";49.055786653516385;2.1564139168460263;—;GRANDS ENGINS
C.M.I DISTRIBUTION;C.M.I DISTRIBUTION;C.M.I DISTRIBUTION;95000;SAINT OUEN L'AUMONE;48.9020;2.4890;ILE DE FRANCE;France;10 RUE ALEXANDER GRAHAM BELL, 95310 SAINT-OUEN-L'AUMONE;49.04071846966854;2.124052374735639;06 79 50 40 93;FOURNITURES
CALVA TP LEGRAND;SARL CALVA TP LEGRAND;SARL CALVA TP LEGRAND;95000;FREMECOURT;48.7994;2.0233;ILE DE FRANCE;France;"11 RUE DES VIEILLES VIGNES
95830 FREMECOURT";49.12698882493695;1.996789335936416;—;PETITS ENGINS
CHASI;CHASI;CHASI;91000;MARCOUSSIS;48.9020;2.4890;ILE DE FRANCE;France;4 RUE HELENE BOUCHER, 91460 MARCOUSSIS;48.64167073721465;2.206064796039809;—;PETITS ENGINS
PTP PATRICIO TP;PTP PATRICIO TP;PTP PATRICIO TP;91000;CORBEILESSONNES;49.0167;2.2036;ILE DE FRANCE;France;19 IMPASSE DU PARC, 91100 CORBEIL-ESSONNES;48.603690997047;2.472182997722;—;GRANDS ENGINS
FRANCE FINISSEURS SERVICES;FRANCE FINISSEURS SERVICES;FRANCE FINISSEURS SERVICES;95000;CHAMPAGNE SUR OISE;48.9024;2.4229;ILE DE FRANCE;France;8 AVENUE ELIE BAYLAC, 95660 CHAMPAGNE-SUR-OISE;49.142234017673;2.25405100838;—;PETITS ENGINS
D K D;D K D;D K D;93000;MONTFERMEIL;48.6127;2.3775;ILE DE FRANCE;France;13-15, 13 AVENUE MARCEL DASSAULT, 93370 MONTFERMEIL;48.902305018407084;2.581313136069261;—;GRANDS ENGINS
 SODIMPEX; SODIMPEX; SODIMPEX;95000;OSNY;49.0167;2.2036;ILE DE FRANCE;France;"16 CHAUSSEE JULES CESAR
95520 OSNY";49.05195945737576;2.0691450286794755;—;FOURNITURES
ID ACIER;ID ACIER;ID ACIER;77000;LE MESNIL AMELOT;49.1680;2.2980;ILE DE FRANCE;France;73 RUE DE CLAYE, 77990 LE MESNIL-AMELOT;49.017496392412184;2.5975151215974916;—;FOURNITURES
CLAMENS SA;CLAMENS SA;CLAMENS SA;77000;VILLEPARISIS;48.6127;2.3775;ILE DE FRANCE;France;"ZI SUD
RUE DES CARRIERES
77270 VILLEPARISIS";48.93613523138166;2.627523434782711;—;RECYCLAGE DES MATÉRIAUX
CLAMENS SA;CLAMENS SA;CLAMENS SA;77000;VILLEPARISIS;48.9020;2.4890;ILE DE France;France;"ROUTE DE VILLEVAUDE
77270 VILLEPARISIS";48.936895;2.617448;—;RECYCLAGE DES MATÉRIAUX
CLAMENS SA;CLAMENS SA;CLAMENS SA;77000;TROCYEN MULTIEN;48.5560;2.2100;ILE DE FRANCE;France;Rte nationale, 77440 Trocy-en-Multien, France;49.04079194665928;2.9605424977845383;—;RECYCLAGE DES MATÉRIAUX
TRANSPORTS LAGE;TRANSPORTS LAGE;TRANSPORTS LAGE;91000;LONGJUMEAU;48.5560;2.2100;ILE DE FRANCE;France;7 RUE DENIS PAPIN, 91160 LONGJUMEAU;48.70488603893335;2.303491045118953;—;GRANDS ENGINS
NEOCONCEPT;NEOCONCEPT;NEOCONCEPT;92000;COURBEVOIE;49.1680;2.2980;ILE DE FRANCE;France;84 BOULEVARD DE LA MISSION MARCHAND,92400 COURBEVOIE;48.90148283730926;2.2401392962828925;—;MARQUAGE /BALISAGE 
ARMA 7;ARMA 7;ARMA 7;78000;MANTESLAVILLE;48.6127;2.3775;ILE DE FRANCE;France;2 Allée de Chantereine -78711 Mantes La Ville;48.979194818860186;1.725397096718898;613390397;FOURNITURES
EIFFAGE ENERGIE SYSTEMES;Eiffage Energie Systemes;EIFFAGE ENERGIE SYSTEMES;78000;VOISINS LE BRETONNEUX;48.9020;2.4890;ILE DE FRANCE;France;Parc d'Affaire Le Val Saint-Quentin, 2 Rue René Caudron, 78960 Voisins-le-Bretonneux;48.75855528694339;2.061055471584475;—;FOURNITURES
EIFFAGE ENERGIE SYSTEMES;Eiffage Energie Systemes;EIFFAGE ENERGIE SYSTEMES;95000;TAVERNY;48.5560;2.2100;ILE DE FRANCE;France;44B Avenue des Châtaigniers, 95150 Taverny;49.02589938498447;2.1910030140840395;—;FOURNITURES
EIFFAGE ENERGIE SYSTEMES;Eiffage Energie Systemes;EIFFAGE ENERGIE SYSTEMES;77000;FERRIERES  EN BRIE;48.5560;2.2100;ILE DE FRANCE;France;8 bis rue Joseph Paxton, 77164 Ferrières-en-Brie, France;48.82862371145344;2.7185035293557926;—;FOURNITURES
EIFFAGE ENERGIE SYSTEMES;Eiffage Energie Systemes;EIFFAGE ENERGIE SYSTEMES;94000;CHEVILLY LARUE;48.9020;2.4890;ILE DE FRANCE;France;36 Rue du Séminaire, 94550 Chevilly-Larue;48.76119136029402;2.364769218177873;—;FOURNITURES
EIFFAGE ENERGIE SYSTEMES;Eiffage Energie Systemes;EIFFAGE ENERGIE SYSTEMES;78000;COIGNIERES;48.7994;2.0233;ILE DE FRANCE;France;18 Rue des Osiers, 78310 Coignières;48.74434716420026;1.9247183851023104;—;FOURNITURES
ROOFMART IDF;ROOFMART IDF;ROOFMART IDF;92000;GENNEVILLIERS;48.6127;2.3775;ILE DE FRANCE;France;90 avenue du Général de Gaulle,92230 GENNEVILLIERS ;48.934219117733555; 2.3163263384339974;01 41 21 92 3/ contact.france@roofmart.fr;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;75000;PARIS;48.9020;2.4890;ILE DE FRANCE;France;120 boulevard Richard Lenoir, 75011 Paris;48.87202087898701;2.398739240460891;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;77000;MEAUX;48.5560;2.2100;ILE DE FRANCE;France;7 avenue de la Victoire, ProxiShop Meaux, 77100 Meaux;48.957399750098126;2.910495451184402;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;77000;FERRIERES  EN BRIE;48.5560;2.2100;ILE DE FRANCE;France;17 avenue James de Rothschild, ZAC des Hauts de Ferrières, 77164 Ferrières-en-Brie;48.8285281807184;2.7009192103932653;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;77000;PONTAULT COMBAULT;48.9024;2.4229;ILE DE FRANCE;France;Le Pavé Route de Paris, 77340 Pontault-Combault;48.7763707860937;2.6005553796014476;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;78000;COIGNIERES;48.9020;2.4890;ILE DE FRANCE;France;35 Route Nationale 10, Proxishop Coignières, 78310 Coignières;48.7525206268565; 1.9338031451522932;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;78000;EPONE;48.7994;2.0233;ILE DE FRANCE;France;ZA de la Couronne des Prés, 600 Av. de la Mauldre, 78680 Épône, France;48.95948260262565; 1.82152259721932;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;91000;MASSY;48.9020;2.4890;ILE DE FRANCE;France;16 Rue du Buisson aux Fraises, 91300 Massy;48.72252946274941;2.288485704932949;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;91000;MONTLHERY;49.0167;2.2036;ILE DE FRANCE;France;Rue du Pont aux Pins, Parc Proxi Shop Montlhéry, 91310 Montlhéry;48.64935977421058;2.27461365194456;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;93000;NOISY LE SEC;48.9024;2.4229;ILE DE FRANCE;France;95 Rue du Parc, Proxi Shop Noisy le Sec, 93130 Noisy-le-Sec;48.89508283066557; 2.4431832555946174;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;95000;TAVERNY;48.6127;2.3775;ILE DE FRANCE;France;1 Rue Marguerite Perey, 95150 Taverny;49.02744861861843;2.2006561066281893;—;FOURNITURES
WÜRTH FRANCE;WÜRTH FRANCE;WÜRTH FRANCE;95000;CORMEILLES  EN PARISIS;48.9020;2.4890;ILE DE FRANCE;France;7 Allée des Coudrées, 95240 Cormeilles-en-Parisis;48.95063264506589;2.2021839722699004;—;FOURNITURES
